id,loan_status
59125,0.05693663217929381
59126,0.9535391297227234
59127,0.017276128030589165
59128,0.01967695848203097
59129,0.010348503682864265
59130,0.03259985532428602
59131,0.029959506810569622
59132,0.18346497062399417
59133,0.8261508717383531
59134,0.012524577662592296
59135,0.00010638418827194528
59136,0.001538677557401639
59137,0.02512311054656402
59138,0.01724204016529111
59139,0.0011505968442622409
59140,0.050158741425611594
59141,0.991877600707459
59142,0.20734923530984362
59143,0.013609072887225212
59144,0.005400278179174136
59145,0.04295740671076511
59146,0.09197901179290896
59147,0.0053286733853763904
59148,0.033883935711342975
59149,0.015954477951514803
59150,0.009837501939028003
59151,0.01236478828296193
59152,0.016493970183566676
59153,0.003923560118470228
59154,0.06785343704822447
59155,0.0929070364829962
59156,0.18272795852725932
59157,0.009403208481973926
59158,0.025801046562846448
59159,0.003404639376051904
59160,0.012601470469879174
59161,0.013095959567150116
59162,0.009087134566857735
59163,0.010457916462570323
59164,0.0161886964739322
59165,0.05941775677268112
59166,0.0021490038204210284
59167,0.046248804850742294
59168,0.11575636424372268
59169,0.985610865006871
59170,0.03728288410338467
59171,0.0025798335579851747
59172,0.2347996098221729
59173,0.0011764032204668454
59174,0.004722278715040509
59175,0.0036390320646626003
59176,0.04974011563149458
59177,0.007449275526865058
59178,0.004421327600078964
59179,0.006523747636349071
59180,0.3542425352565934
59181,0.14071827406066384
59182,0.9894047009363223
59183,0.021059730232448486
59184,0.1006361959946089
59185,0.18859784851506087
59186,0.00282357392596593
59187,0.003310211992823923
59188,0.01492837058453446
59189,0.028325316054519562
59190,0.002445664132258179
59191,0.007900683940677217
59192,0.23077039874840297
59193,0.001415985301827356
59194,0.01576733230161324
59195,0.013907307882706735
59196,0.033010363378777476
59197,0.06180936082462717
59198,0.3029117253803317
59199,0.0021492958180458184
59200,0.9998324198636633
59201,0.005250309535718357
59202,0.0024769502692732945
59203,0.4956209235131942
59204,0.07927082663793612
59205,0.006022084899958593
59206,0.0016102115452069567
59207,0.0273514812755754
59208,0.0019937555237385975
59209,0.004671189611698876
59210,0.005438033954687641
59211,0.22856949989796183
59212,0.05856416238925816
59213,0.14022947629438132
59214,0.025439700270794473
59215,0.0029683821404216195
59216,0.023993661853607174
59217,0.0015401605774787081
59218,0.002334056822946534
59219,0.0029536152322698797
59220,0.7761731137092135
59221,0.8905450881190746
59222,0.01155815894023898
59223,0.010027826295783658
59224,0.14391517650628635
59225,0.005128474708802572
59226,0.0023458645123971555
59227,0.10280204581635445
59228,0.2872231542532215
59229,0.00024608013005984476
59230,0.00358962224629447
59231,0.000400703832530786
59232,0.10193692371286127
59233,0.013953262883072338
59234,0.060308504360730604
59235,0.005103359750206804
59236,0.0316252341820558
59237,0.055823731770188935
59238,0.00445344230501961
59239,0.37261253808300876
59240,0.008551665563165573
59241,0.016558506692932278
59242,0.051027272069001435
59243,0.9974223809774025
59244,0.015353443639853555
59245,0.9464643300953638
59246,0.004856459336383969
59247,0.03358826452869921
59248,0.0028219097069877765
59249,0.06149404627830553
59250,0.3864725011963479
59251,0.1370096438678963
59252,0.004257622937322142
59253,0.08039477606365628
59254,0.018542202079164807
59255,0.005268402966633846
59256,0.0004911302724448062
59257,0.9979791734048512
59258,0.007245355056026573
59259,0.9999470935901943
59260,0.004835770409688326
59261,0.02300508021580695
59262,0.06767135778858085
59263,0.00010541543981102285
59264,0.09388124630186465
59265,0.8100574109264773
59266,0.012909630596455389
59267,0.19254692952455246
59268,0.03719670164859487
59269,0.0009119772856811757
59270,0.9992795103198753
59271,0.00474088741377525
59272,0.9901846595056967
59273,0.031157832786531087
59274,0.10771084680963015
59275,0.016434159501508692
59276,0.05121205168887779
59277,0.005545753949984891
59278,0.052513127374010767
59279,0.005068405628343645
59280,0.006698239965835552
59281,0.06413778599634598
59282,0.005399981779687214
59283,0.0018458460056774983
59284,0.005588952405564388
59285,0.027011775685544193
59286,0.1752344629140696
59287,0.01446124555805885
59288,0.9993217600334815
59289,0.0015597608540940347
59290,0.058086305840343536
59291,0.10124506971211221
59292,0.0001924782483552585
59293,0.0444548106466576
59294,0.9893425467265567
59295,0.19747699530293075
59296,0.0038860883656791803
59297,0.01324733893208056
59298,0.019703406043529853
59299,0.024540316182032035
59300,0.248732917649735
59301,0.02832088859093863
59302,0.025255402055669132
59303,0.011134512946533438
59304,0.0812542853784409
59305,0.0824429288721575
59306,0.0013097966484861764
59307,0.00795178908457431
59308,0.015206553460381014
59309,0.0045146844486480524
59310,0.0021805016522377296
59311,0.05434313441918984
59312,0.0716768158715619
59313,0.9602225151900656
59314,0.42302983337042666
59315,0.006205519568081984
59316,0.29091067861419956
59317,0.040762994539257684
59318,0.00943795129511778
59319,0.06844280710834363
59320,0.005525874518461419
59321,0.07239275023313553
59322,0.05259717615675043
59323,0.039445625638155644
59324,0.8779220596886451
59325,0.05695467161919827
59326,0.009530024056100305
59327,0.04900226192514578
59328,0.008654807603606663
59329,0.009461770408385793
59330,0.08460267171841669
59331,0.06428911326435062
59332,0.0039141379283496045
59333,0.0017520788198910815
59334,0.03763464972218774
59335,0.008606060672063084
59336,0.03272883044915885
59337,0.013502897874876324
59338,0.026152263031839214
59339,0.4911613050494717
59340,0.48873130835676987
59341,0.05820294513229276
59342,0.09357135122293803
59343,0.0031655252777116746
59344,0.043544245089477296
59345,0.011781968012918786
59346,0.012813162361611775
59347,0.11888991662880272
59348,0.008964862563246679
59349,0.029936527666044783
59350,0.018972597806406956
59351,0.06131476603849633
59352,0.042077572958770376
59353,0.965814357613815
59354,0.8914524874961969
59355,0.00021293020437267038
59356,0.00381132478000454
59357,0.004158599379127075
59358,0.019743555921891944
59359,0.024011145135461483
59360,0.9885295604684993
59361,0.004734476981792646
59362,0.6336951883489969
59363,0.0009712775599679143
59364,0.0015207179460312783
59365,0.003984380633980439
59366,0.002101289273814533
59367,0.02784680823817354
59368,0.9167235203226577
59369,0.03855096658917214
59370,0.004018082434453196
59371,0.0011014961371490716
59372,0.48717674618350526
59373,0.06228296526990041
59374,0.0030380665310976197
59375,0.9994612860294615
59376,0.9148562742214492
59377,0.18168772816644344
59378,0.05440010941268368
59379,0.05252894005646472
59380,0.088964276012403
59381,0.008265050829143283
59382,0.12585181887967395
59383,0.9802907047088507
59384,0.03251600198181529
59385,0.00693918765217744
59386,0.046040847683991824
59387,0.9937589133088921
59388,0.16725320538158245
59389,0.013610504915798889
59390,0.0461927153600449
59391,0.04635213602433898
59392,0.09030105760923801
59393,0.9326167097177259
59394,0.9510605386815065
59395,0.11310193601896719
59396,0.025289157066795326
59397,0.012933506072893534
59398,0.004798888920761396
59399,0.005529018811690976
59400,0.018904623842757384
59401,0.01090475458855518
59402,0.1722767389536062
59403,0.008862735001055527
59404,0.010063272772148534
59405,0.00018085080108812688
59406,0.021548370396569778
59407,0.049479844102457
59408,0.07505818142435064
59409,0.017311454212509212
59410,0.002155269529831275
59411,0.0029718141835368005
59412,0.004333859776532053
59413,0.0005171501063857593
59414,0.03788347115955496
59415,0.011373115697237975
59416,0.002904625295167138
59417,0.010565894993154282
59418,0.0044480347741109585
59419,0.0014150553148157383
59420,0.2620445042158504
59421,0.09044220021655684
59422,0.025310301016513735
59423,0.022384926404201266
59424,0.9775401907423383
59425,0.05462259163020373
59426,0.0028046955689048822
59427,0.003129128487040792
59428,0.1257218262842138
59429,0.007171925822074856
59430,0.0018866807064390264
59431,0.018939267461147165
59432,0.003951757463074492
59433,0.03776632112500895
59434,0.0008835146218467944
59435,0.0002692980193967135
59436,0.0014927120295688805
59437,0.015312493781503995
59438,0.5003582160113794
59439,0.1332070948444436
59440,0.004568171803260943
59441,0.01981554682500824
59442,0.0018914377947832715
59443,0.0017654905753931272
59444,0.06622657206925978
59445,0.07761860413340196
59446,0.04150523852318623
59447,0.015443551436483646
59448,0.004284327880112159
59449,0.008730254490174753
59450,0.0286224032497017
59451,0.9937503242576157
59452,0.08950800012174596
59453,0.005945720115017676
59454,0.0240885089770251
59455,0.03519804100806719
59456,0.09779744084881668
59457,0.9929534508652582
59458,0.176013555325133
59459,0.14995113410798996
59460,0.0877909181944263
59461,0.0019430025473175573
59462,0.8102546612777989
59463,0.001328061922663674
59464,0.31074689788132953
59465,0.11538614257288925
59466,0.05782803733000916
59467,0.05368088588784875
59468,0.0002064130024631857
59469,0.034751501524661235
59470,0.0001994161666141335
59471,0.009126331352534833
59472,0.057878087201054765
59473,0.11704641595280942
59474,0.0145301467204082
59475,0.014520255766104754
59476,0.007678944202823559
59477,0.007101660823745318
59478,0.0028983456301190794
59479,0.024302750314569473
59480,0.006305521359879538
59481,0.0836156504354347
59482,0.9927140182527997
59483,0.005248961885631132
59484,0.005697849660377883
59485,0.019342351911073755
59486,0.09693391493105175
59487,0.00570430196200094
59488,0.02901517601832263
59489,0.004455120894147045
59490,0.0062080029056118
59491,0.9874943607410684
59492,0.0192633632372247
59493,0.009031217637776714
59494,0.0020644322855724686
59495,0.9630805848805694
59496,0.005984702438478358
59497,0.9971453275421369
59498,0.012913299817872493
59499,0.04607624399010722
59500,0.998252874463754
59501,0.008550249656648566
59502,0.9041832910990795
59503,0.16242006952946506
59504,0.0007605977456848741
59505,0.03085941998759814
59506,0.0005856141028508283
59507,0.002457557764613529
59508,0.019736504357701155
59509,0.004339289562495142
59510,0.07427549110304715
59511,0.0005274085018234006
59512,0.0014957530181709008
59513,0.19730008526662376
59514,0.01348238029131702
59515,0.015848195197338644
59516,0.02618471288738426
59517,0.9126682358185998
59518,0.0029281903747884887
59519,0.001643951466970149
59520,0.014342301534714497
59521,0.01963905059984798
59522,0.06576298374608723
59523,0.00421479954143876
59524,0.0039719871243979726
59525,0.7755183806002396
59526,0.29295665860408815
59527,0.013675459500866056
59528,0.0381458967733003
59529,0.022535620591823645
59530,0.9840263211673159
59531,0.004427894562277462
59532,6.530877967288676e-05
59533,0.09841208980547896
59534,0.062305718807371555
59535,0.010512403087995094
59536,0.043430205153863075
59537,0.024973191093736125
59538,0.05873496994094382
59539,0.02609351073551679
59540,0.692851993587724
59541,0.008209470665311263
59542,0.04984613271531093
59543,0.041047069362980644
59544,0.035540486414998226
59545,0.0633581605145792
59546,0.01296920418380682
59547,0.010250503123570344
59548,0.0009106499490389384
59549,0.027156996646751197
59550,0.012998234095508253
59551,0.01071313846168438
59552,0.00364794140983878
59553,0.007512897898601707
59554,0.9232439605177645
59555,0.00653682828905097
59556,0.0013893964378544627
59557,0.0004087036064298806
59558,0.059112537286232114
59559,0.01271836796807714
59560,0.0011214012660571428
59561,0.004154466306040011
59562,0.14282806048660754
59563,0.04231753478290853
59564,0.2209676843829171
59565,0.012597547709966236
59566,0.008744329950360532
59567,0.01337335254847159
59568,0.0010458419348646768
59569,0.002424804864289939
59570,0.028232672235859166
59571,0.04309776384221356
59572,0.014319728094316834
59573,0.02971022339050264
59574,0.9690236338592195
59575,0.011022139341792319
59576,0.018940704933554015
59577,0.06769578395294779
59578,0.9410241206523775
59579,0.004603420476614604
59580,0.005048060309591286
59581,0.020912107994029105
59582,0.020149598131883974
59583,0.009533223758201594
59584,0.0034873744111887663
59585,0.014554115627527965
59586,0.014843910266504886
59587,0.0033582215473921583
59588,0.0899154945600353
59589,0.24371620987355389
59590,0.001182093678196859
59591,0.3753979592777451
59592,0.021763653643986816
59593,0.008760731179095841
59594,0.2570377145332051
59595,0.00928998452530754
59596,0.10682356631603981
59597,0.988075715687997
59598,0.03605462502970139
59599,0.0713635250766651
59600,0.9540939088890814
59601,0.0003083627207242041
59602,0.07417035576287986
59603,0.14851709466493235
59604,0.02218854337443315
59605,0.0020337885409940156
59606,0.02096849057793761
59607,0.026019761342972063
59608,0.005533372974926144
59609,0.0015671173257349232
59610,0.9877584792676601
59611,0.013127640264595283
59612,0.9889229860329986
59613,0.1852859497260227
59614,0.15000086913513805
59615,0.025682095015217333
59616,0.05390273334181917
59617,0.060913455503659564
59618,0.06918075776024127
59619,0.026124002751892944
59620,0.0013838887183262871
59621,0.013500655550306287
59622,0.012138266108794697
59623,0.06037283191050881
59624,0.0637704530132655
59625,0.02486062030744096
59626,0.005995828184630672
59627,0.05314684471085556
59628,0.0014133356029576256
59629,0.0006489131807195923
59630,0.0358200755490284
59631,0.00250213760559216
59632,0.0092752380883547
59633,0.009621868946882123
59634,0.0028025134916879555
59635,0.005848138212556516
59636,0.07813995147412904
59637,0.042868573956474754
59638,0.9995608011378069
59639,0.00418779113549434
59640,0.008271665193990387
59641,0.005322029320144125
59642,0.0016526505771528779
59643,0.08645317603652672
59644,0.02321289232702667
59645,0.4203248543360964
59646,0.0035146155834221275
59647,0.9940118103986224
59648,0.008778210733945064
59649,0.011171346575862714
59650,0.0012957420119285611
59651,0.0008877116507271572
59652,0.005797126109488649
59653,0.0037532057886848
59654,0.029551046323884327
59655,0.03485288471422678
59656,0.22864314102906724
59657,0.9075328796132714
59658,0.0016978716269110002
59659,0.05847473667683509
59660,0.22279763378774647
59661,0.011638895495814693
59662,0.9044854896279936
59663,0.015703731646301112
59664,0.11911437484065272
59665,0.011086732001927998
59666,0.020249720798227313
59667,0.011827306010387445
59668,0.009532277371198845
59669,0.003739611469961683
59670,0.14245984744150855
59671,0.0006720277654169843
59672,0.006397102172432128
59673,0.018825389893047415
59674,0.7140327593671335
59675,0.0007039041277885575
59676,0.18567085448048415
59677,0.9410157921372466
59678,0.005404145922830426
59679,0.014817622382250588
59680,0.001880288139859702
59681,0.027301187256245512
59682,0.030171347019382753
59683,0.0024552075336010545
59684,0.02375769778487889
59685,0.03365023772411789
59686,0.6500177904956809
59687,0.0322704143625621
59688,0.009427896990605476
59689,0.09879405177540189
59690,0.00036363035978488026
59691,0.009831423897490395
59692,0.10205656931804266
59693,0.010763240178049645
59694,0.05337735667806824
59695,0.006803923895888582
59696,0.9784748919724656
59697,0.0060669276085773445
59698,0.03754239711207718
59699,0.02929513649974943
59700,0.015286408324504548
59701,0.0024106676591538682
59702,0.01028500096849597
59703,0.03130468412583096
59704,0.0024485752609964793
59705,0.05670565442396044
59706,0.009496572458196698
59707,0.027150669186431352
59708,0.07754858471939044
59709,0.05192815681942963
59710,0.007969971404908714
59711,0.0797794455070416
59712,0.004208718111584657
59713,0.1160183776070883
59714,0.940234067498929
59715,0.8250045931514702
59716,0.015350608949474577
59717,0.0015559498249620672
59718,0.035031828777822245
59719,0.9832560843733644
59720,0.00791772884488278
59721,0.9753795427661971
59722,0.028548143965044855
59723,0.004504127418260205
59724,0.08987039068492604
59725,0.022814340275160647
59726,0.014238533050544048
59727,0.0630354561467412
59728,0.004816816894977877
59729,0.0007281195355658204
59730,0.2079754043731861
59731,0.04935322930178516
59732,0.006390375560796399
59733,0.013434837363791969
59734,0.06979187375975049
59735,0.0011993003226390328
59736,0.3392708195865495
59737,0.0033319735186164334
59738,0.2856507500941626
59739,0.01127757602835702
59740,0.007891493314980621
59741,0.0088356877310806
59742,0.1372289073055889
59743,0.010539961599665682
59744,0.022419086236918104
59745,0.023578003300922756
59746,0.006943570095489083
59747,0.9999437548081624
59748,0.05610098791669038
59749,0.020763156958144107
59750,0.139925408937857
59751,0.0019032834253368796
59752,0.03261171552822083
59753,0.0018146219091001606
59754,0.004069467662224406
59755,0.018231459626316098
59756,0.012138254516804269
59757,0.026461041191200834
59758,0.05413068516466842
59759,0.006489624675758019
59760,0.16227834581078834
59761,0.024408427749085394
59762,0.4486871215813145
59763,0.0004554726903097941
59764,0.08433323397131096
59765,0.003459284180491174
59766,0.14808260618291214
59767,0.04880734102935477
59768,0.001241607651128345
59769,0.04829476120335284
59770,0.033487325099045596
59771,0.021572787648554814
59772,0.01413528924008291
59773,0.006995448273318463
59774,0.050736559722998585
59775,0.05641568624555388
59776,0.3019364801204708
59777,0.16744319752407918
59778,0.0014472676107617336
59779,0.03660441699511361
59780,0.0014519227809303157
59781,0.013810267597469025
59782,0.017692544817729555
59783,0.02015484088145795
59784,0.030295230204321778
59785,0.005457724181164177
59786,0.41512501155351844
59787,0.5947415534720595
59788,0.010969076161702434
59789,0.05035008619912173
59790,0.02667308040216375
59791,0.001108758658068412
59792,0.009500698708563028
59793,0.03614523799896753
59794,0.9847605042204478
59795,0.9793734661667715
59796,0.012568609444284944
